origin_station_id,origin_station_name,origin_line_id,destination_station_id,destination_station_name,destination_line_id,year,month,total_trips,total_passengers,total_revenue_egp,avg_stations_traveled,avg_ticket_price_egp
10,Sakanat El Maadi,Line1,56,Nadi El Shams,Line3,2024,7,2,87,766,13.5,11.5
10,Sakanat El Maadi,Line1,60,Al Ahram,Line3,2024,7,2,60,789,18.0,13.5
10,Sakanat El Maadi,Line1,67,Bab El Shaaria,Line3,2024,7,2,25,375,18.5,15.0
10,Sakanat El Maadi,Line1,68,Maspero,Line3,2024,7,2,65,618,14.5,11.5
10,Sakanat El Maadi,Line1,80,Nasser,Transfer_Line1/Line3,2024,7,2,138,1559,14.5,11.5
12,Hadayek El Maadi,Line1,1,Helwan,Line1,2024,7,2,53,636,11.0,12.0
12,Hadayek El Maadi,Line1,7,Tura El Asmant,Line1,2024,7,2,13,104,5.0,8.0
12,Hadayek El Maadi,Line1,11,El Maadi,Line1,2024,7,2,10,80,1.0,8.0
12,Hadayek El Maadi,Line1,14,El Zahra,Line1,2024,7,2,38,304,2.0,8.0
12,Hadayek El Maadi,Line1,20,Ghamra,Line1,2024,7,2,36,288,8.0,8.0
12,Hadayek El Maadi,Line1,21,El Demerdash,Line1,2024,7,2,88,704,9.0,8.0
12,Hadayek El Maadi,Line1,29,Ain Shams,Line1,2024,7,2,14,210,17.0,15.0
12,Hadayek El Maadi,Line1,33,El Mounib,Line2,2024,7,2,121,1815,19.0,15.0
12,Hadayek El Maadi,Line1,38,Cairo University,Line2,2024,7,2,28,264,9.5,10.0
12,Hadayek El Maadi,Line1,41,Opera,Line2,2024,7,2,60,900,18.0,15.0
12,Hadayek El Maadi,Line1,45,St. Teresa,Line2,2024,7,2,47,460,12.0,10.0
12,Hadayek El Maadi,Line1,51,El Haykestep,Line3,2024,7,2,32,480,20.0,15.0
12,Hadayek El Maadi,Line1,53,Qobaa,Line3,2024,7,2,57,684,13.5,12.0
12,Hadayek El Maadi,Line1,58,Heliopolis Square,Line3,2024,7,2,65,975,19.0,15.0
12,Hadayek El Maadi,Line1,62,Stadium,Line3,2024,7,2,15,225,20.0,15.0
12,Hadayek El Maadi,Line1,64,Abbassia,Line3,2024,7,2,67,804,15.0,12.0
12,Hadayek El Maadi,Line1,66,El Geish,Line3,2024,7,2,53,636,14.0,12.0
12,Hadayek El Maadi,Line1,70,Kit Kat,Line3,2024,7,2,103,1545,19.0,15.0
12,Hadayek El Maadi,Line1,71,Sudan,Line3,2024,7,2,62,500,10.0,10.0
12,Hadayek El Maadi,Line1,73,El Bohy,Line3,2024,7,2,109,1323,16.5,13.5
12,Hadayek El Maadi,Line1,75,Ring Road,Line3,2024,7,2,10,120,13.5,12.0
12,Hadayek El Maadi,Line1,77,Sadat,Transfer_Line1/Line2,2024,7,2,50,708,17.0,13.5
13,Dar El Salam,Line1,2,Ain Helwan,Line1,2024,7,2,22,264,11.0,12.0
13,Dar El Salam,Line1,4,Wadi Hof,Line1,2024,7,2,8,64,9.0,8.0
13,Dar El Salam,Line1,9,Tura El Balad,Line1,2024,7,2,32,256,4.0,8.0
13,Dar El Salam,Line1,10,Sakanat El Maadi,Line1,2024,7,2,43,344,3.0,8.0
13,Dar El Salam,Line1,12,Hadayek El Maadi,Line1,2024,7,2,26,208,1.0,8.0
13,Dar El Salam,Line1,19,Orabi,Line1,2024,7,2,35,280,6.0,8.0
13,Dar El Salam,Line1,23,Kobri El Qobba,Line1,2024,7,2,17,204,10.0,12.0
13,Dar El Salam,Line1,25,Saray El Qobba,Line1,2024,7,2,33,396,12.0,12.0
13,Dar El Salam,Line1,28,El Matareyya,Line1,2024,7,2,52,624,15.0,12.0
13,Dar El Salam,Line1,33,El Mounib,Line2,2024,7,2,105,1458,18.5,13.5
13,Dar El Salam,Line1,37,Faisal,Line2,2024,7,2,55,476,10.5,10.0
13,Dar El Salam,Line1,38,Cairo University,Line2,2024,7,2,65,780,14.5,12.0
13,Dar El Salam,Line1,43,Masarra,Line2,2024,7,2,33,396,14.5,12.0
13,Dar El Salam,Line1,44,Road El Farag,Line2,2024,7,2,16,225,15.5,13.5
13,Dar El Salam,Line1,46,Khalafawy,Line2,2024,7,2,69,1035,20.5,15.0
13,Dar El Salam,Line1,54,Hesham Barakat,Line3,2024,7,2,43,396,11.5,10.0
13,Dar El Salam,Line1,55,El Nozha,Line3,2024,7,2,20,330,23.0,17.5
13,Dar El Salam,Line1,60,Al Ahram,Line3,2024,7,2,41,573,16.5,13.5
13,Dar El Salam,Line1,61,Koleyet El Banat,Line3,2024,7,2,54,970,23.0,17.5
13,Dar El Salam,Line1,63,Fair Zone,Line3,2024,7,2,23,247,12.5,11.5
13,Dar El Salam,Line1,64,Abbassia,Line3,2024,7,2,20,300,19.5,15.0
13,Dar El Salam,Line1,65,Abdou Pasha,Line3,2024,7,2,121,1452,12.0,12.0
13,Dar El Salam,Line1,68,Maspero,Line3,2024,7,2,254,4000,19.0,16.0
13,Dar El Salam,Line1,74,El Qawmia,Line3,2024,7,2,19,271,14.0,11.5
14,El Zahra,Line1,2,Ain Helwan,Line1,2024,7,2,87,1044,12.0,12.0
14,El Zahra,Line1,4,Wadi Hof,Line1,2024,7,2,14,168,10.0,12.0
14,El Zahra,Line1,9,Tura El Balad,Line1,2024,7,2,121,968,5.0,8.0
14,El Zahra,Line1,10,Sakanat El Maadi,Line1,2024,7,2,9,72,4.0,8.0
14,El Zahra,Line1,11,El Maadi,Line1,2024,7,2,63,504,3.0,8.0
14,El Zahra,Line1,15,Mar Girgis,Line1,2024,7,2,29,232,1.0,8.0
14,El Zahra,Line1,16,El Malek El Saleh,Line1,2024,7,2,53,424,2.0,8.0
14,El Zahra,Line1,23,Kobri El Qobba,Line1,2024,7,2,25,200,9.0,8.0
14,El Zahra,Line1,26,Hadayek El Zaitoun,Line1,2024,7,2,153,1836,12.0,12.0
14,El Zahra,Line1,31,El Marg,Line1,2024,7,2,10,150,17.0,15.0
14,El Zahra,Line1,36,Giza,Line2,2024,7,2,10,120,13.5,12.0
14,El Zahra,Line1,37,Faisal,Line2,2024,7,2,16,231,18.5,13.5
14,El Zahra,Line1,38,Cairo University,Line2,2024,7,2,40,785,23.0,17.5
14,El Zahra,Line1,40,Dokki,Line2,2024,7,2,48,717,17.0,13.5
14,El Zahra,Line1,42,Mohamed Naguib,Line2,2024,7,2,88,1092,15.5,13.5
14,El Zahra,Line1,45,St. Teresa,Line2,2024,7,2,74,716,10.0,10.0
14,El Zahra,Line1,48,Koliet El Zeraa,Line2,2024,7,2,80,816,11.0,10.0
14,El Zahra,Line1,49,Shubra El Kheima,Line2,2024,7,2,25,315,16.5,13.5
14,El Zahra,Line1,51,El Haykestep,Line3,2024,7,2,71,954,17.5,13.5
14,El Zahra,Line1,52,Omar Ibn El Khattab,Line3,2024,7,2,116,1740,17.0,15.0
14,El Zahra,Line1,54,Hesham Barakat,Line3,2024,7,2,26,345,17.0,13.5
14,El Zahra,Line1,55,El Nozha,Line3,2024,7,2,44,534,16.5,13.5
14,El Zahra,Line1,63,Fair Zone,Line3,2024,7,2,129,1893,16.5,13.5
14,El Zahra,Line1,72,Imbaba,Line3,2024,7,2,87,927,13.5,11.5
14,El Zahra,Line1,75,Ring Road,Line3,2024,7,2,54,648,13.0,12.0
14,El Zahra,Line1,77,Sadat,Transfer_Line1/Line2,2024,7,2,89,1068,12.5,12.0
14,El Zahra,Line1,80,Nasser,Transfer_Line1/Line3,2024,7,2,26,390,19.5,15.0
15,Mar Girgis,Line1,2,Ain Helwan,Line1,2024,7,2,65,780,13.0,12.0
15,Mar Girgis,Line1,8,Kozzika,Line1,2024,7,2,61,488,7.0,8.0
15,Mar Girgis,Line1,11,El Maadi,Line1,2024,7,2,59,472,4.0,8.0
15,Mar Girgis,Line1,17,Sayeda Zeinab,Line1,2024,7,2,46,368,2.0,8.0
15,Mar Girgis,Line1,19,Orabi,Line1,2024,7,2,3,24,4.0,8.0
15,Mar Girgis,Line1,25,Saray El Qobba,Line1,2024,7,2,51,612,10.0,12.0
15,Mar Girgis,Line1,28,El Matareyya,Line1,2024,7,2,74,888,13.0,12.0
15,Mar Girgis,Line1,37,Faisal,Line2,2024,7,2,104,1248,14.0,12.0
15,Mar Girgis,Line1,42,Mohamed Naguib,Line2,2024,7,2,17,252,15.0,13.5
15,Mar Girgis,Line1,45,St. Teresa,Line2,2024,7,2,44,660,22.5,15.0
15,Mar Girgis,Line1,50,Adly Mansour,Line3,2024,7,2,47,591,18.5,13.5
15,Mar Girgis,Line1,51,El Haykestep,Line3,2024,7,2,74,1115,23.0,17.5
15,Mar Girgis,Line1,54,Hesham Barakat,Line3,2024,7,2,16,198,14.5,11.5
15,Mar Girgis,Line1,58,Heliopolis Square,Line3,2024,7,2,152,2280,17.0,15.0
15,Mar Girgis,Line1,59,Haroun,Line3,2024,7,2,20,208,12.0,10.0
15,Mar Girgis,Line1,63,Fair Zone,Line3,2024,7,2,67,966,17.5,13.5
15,Mar Girgis,Line1,65,Abdou Pasha,Line3,2024,7,2,41,519,17.0,13.5
15,Mar Girgis,Line1,66,El Geish,Line3,2024,7,2,92,1380,22.0,15.0
15,Mar Girgis,Line1,68,Maspero,Line3,2024,7,2,33,495,19.0,15.0
15,Mar Girgis,Line1,74,El Qawmia,Line3,2024,7,2,6,75,17.5,13.5
15,Mar Girgis,Line1,75,Ring Road,Line3,2024,7,2,14,201,14.0,13.5
19,Orabi,Line1,7,Tura El Asmant,Line1,2024,7,2,51,612,12.0,12.0
19,Orabi,Line1,8,Kozzika,Line1,2024,7,2,16,192,11.0,12.0
19,Orabi,Line1,13,Dar El Salam,Line1,2024,7,2,46,368,6.0,8.0
19,Orabi,Line1,21,El Demerdash,Line1,2024,7,2,40,320,2.0,8.0
19,Orabi,Line1,23,Kobri El Qobba,Line1,2024,7,2,29,232,4.0,8.0
19,Orabi,Line1,35,Omm El Masryeen,Line2,2024,7,2,87,1167,16.5,13.5
19,Orabi,Line1,36,Giza,Line2,2024,7,2,51,876,18.5,16.0
19,Orabi,Line1,38,Cairo University,Line2,2024,7,2,33,399,19.5,13.5
19,Orabi,Line1,39,El Bohoos,Line2,2024,7,2,8,120,19.5,15.0
19,Orabi,Line1,41,Opera,Line2,2024,7,2,40,348,11.0,10.0
19,Orabi,Line1,43,Masarra,Line2,2024,7,2,35,423,16.0,13.5
19,Orabi,Line1,50,Adly Mansour,Line3,2024,7,2,24,324,16.0,13.5
19,Orabi,Line1,62,Stadium,Line3,2024,7,2,16,192,15.5,12.0
19,Orabi,Line1,64,Abbassia,Line3,2024,7,2,13,159,16.0,13.5
19,Orabi,Line1,67,Bab El Shaaria,Line3,2024,7,2,80,1200,17.5,15.0
19,Orabi,Line1,71,Sudan,Line3,2024,7,2,73,768,11.0,10.0
19,Orabi,Line1,72,Imbaba,Line3,2024,7,2,4,53,15.0,11.5
19,Orabi,Line1,74,El Qawmia,Line3,2024,7,2,147,2191,12.5,11.5
22,Manshiet El Sadr,Line1,1,Helwan,Line1,2024,7,2,45,675,21.0,15.0
22,Manshiet El Sadr,Line1,11,El Maadi,Line1,2024,7,2,9,108,11.0,12.0
22,Manshiet El Sadr,Line1,14,El Zahra,Line1,2024,7,2,15,120,8.0,8.0
22,Manshiet El Sadr,Line1,18,Saad Zaghloul,Line1,2024,7,2,53,424,4.0,8.0
22,Manshiet El Sadr,Line1,20,Ghamra,Line1,2024,7,2,6,48,2.0,8.0
22,Manshiet El Sadr,Line1,23,Kobri El Qobba,Line1,2024,7,2,43,344,1.0,8.0
22,Manshiet El Sadr,Line1,26,Hadayek El Zaitoun,Line1,2024,7,2,21,168,4.0,8.0
22,Manshiet El Sadr,Line1,35,Omm El Masryeen,Line2,2024,7,2,36,453,17.5,13.5
22,Manshiet El Sadr,Line1,44,Road El Farag,Line2,2024,7,2,129,2550,23.5,17.5
22,Manshiet El Sadr,Line1,45,St. Teresa,Line2,2024,7,2,157,2925,22.5,17.5
22,Manshiet El Sadr,Line1,51,El Haykestep,Line3,2024,7,2,79,1020,15.0,13.5
22,Manshiet El Sadr,Line1,57,Alf Maskan,Line3,2024,7,2,15,225,19.5,15.0
22,Manshiet El Sadr,Line1,61,Koleyet El Banat,Line3,2024,7,2,32,444,17.5,13.5
22,Manshiet El Sadr,Line1,62,Stadium,Line3,2024,7,2,49,702,18.0,13.5
22,Manshiet El Sadr,Line1,65,Abdou Pasha,Line3,2024,7,2,80,1047,16.0,13.5
22,Manshiet El Sadr,Line1,69,Safaa Hegazy,Line3,2024,7,2,53,636,12.5,12.0
22,Manshiet El Sadr,Line1,70,Kit Kat,Line3,2024,7,2,38,570,19.5,15.0
22,Manshiet El Sadr,Line1,72,Imbaba,Line3,2024,7,2,22,264,14.0,12.0
22,Manshiet El Sadr,Line1,74,El Qawmia,Line3,2024,7,2,37,474,13.5,13.5
22,Manshiet El Sadr,Line1,75,Ring Road,Line3,2024,7,2,94,1269,15.0,13.5
22,Manshiet El Sadr,Line1,77,Sadat,Transfer_Line1/Line2,2024,7,2,48,720,20.5,15.0
22,Manshiet El Sadr,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,7,2,84,1008,15.0,12.0
23,Kobri El Qobba,Line1,2,Ain Helwan,Line1,2024,7,2,96,1440,21.0,15.0
23,Kobri El Qobba,Line1,11,El Maadi,Line1,2024,7,2,112,1344,12.0,12.0
23,Kobri El Qobba,Line1,15,Mar Girgis,Line1,2024,7,2,17,136,8.0,8.0
23,Kobri El Qobba,Line1,25,Saray El Qobba,Line1,2024,7,2,27,216,2.0,8.0
23,Kobri El Qobba,Line1,27,Helmeyet El Zaitoun,Line1,2024,7,2,28,224,4.0,8.0
23,Kobri El Qobba,Line1,32,New El Marg,Line1,2024,7,2,112,896,9.0,8.0
23,Kobri El Qobba,Line1,34,Sakiat Mekky,Line2,2024,7,2,5,68,15.0,11.5
23,Kobri El Qobba,Line1,39,El Bohoos,Line2,2024,7,2,39,567,15.5,13.5
23,Kobri El Qobba,Line1,40,Dokki,Line2,2024,7,2,29,348,12.0,12.0
23,Kobri El Qobba,Line1,41,Opera,Line2,2024,7,2,20,300,18.0,15.0
23,Kobri El Qobba,Line1,43,Masarra,Line2,2024,7,2,53,636,14.5,12.0
23,Kobri El Qobba,Line1,44,Road El Farag,Line2,2024,7,2,20,249,14.5,13.5
23,Kobri El Qobba,Line1,45,St. Teresa,Line2,2024,7,2,47,564,12.0,12.0
23,Kobri El Qobba,Line1,46,Khalafawy,Line2,2024,7,2,11,184,16.0,14.0
23,Kobri El Qobba,Line1,47,Mezallat,Line2,2024,7,2,56,774,17.0,13.5
23,Kobri El Qobba,Line1,50,Adly Mansour,Line3,2024,7,2,49,636,16.5,13.5
23,Kobri El Qobba,Line1,51,El Haykestep,Line3,2024,7,2,69,1035,19.0,15.0
23,Kobri El Qobba,Line1,52,Omar Ibn El Khattab,Line3,2024,7,2,25,360,16.5,13.5
23,Kobri El Qobba,Line1,57,Alf Maskan,Line3,2024,7,2,28,420,18.5,15.0
23,Kobri El Qobba,Line1,60,Al Ahram,Line3,2024,7,2,51,765,21.0,15.0
23,Kobri El Qobba,Line1,65,Abdou Pasha,Line3,2024,7,2,48,713,13.0,11.5
23,Kobri El Qobba,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,7,2,105,1860,23.5,17.5
24,Hammamat El Qobba,Line1,11,El Maadi,Line1,2024,7,2,83,996,13.0,12.0
24,Hammamat El Qobba,Line1,15,Mar Girgis,Line1,2024,7,2,19,152,9.0,8.0
24,Hammamat El Qobba,Line1,19,Orabi,Line1,2024,7,2,26,208,5.0,8.0
24,Hammamat El Qobba,Line1,21,El Demerdash,Line1,2024,7,2,96,768,3.0,8.0
24,Hammamat El Qobba,Line1,22,Manshiet El Sadr,Line1,2024,7,2,78,624,2.0,8.0
24,Hammamat El Qobba,Line1,23,Kobri El Qobba,Line1,2024,7,2,18,144,1.0,8.0
24,Hammamat El Qobba,Line1,27,Helmeyet El Zaitoun,Line1,2024,7,2,16,128,3.0,8.0
24,Hammamat El Qobba,Line1,29,Ain Shams,Line1,2024,7,2,69,552,5.0,8.0
24,Hammamat El Qobba,Line1,30,Ezbet El Nakhl,Line1,2024,7,2,105,840,6.0,8.0
24,Hammamat El Qobba,Line1,42,Mohamed Naguib,Line2,2024,7,2,41,615,19.5,15.0
24,Hammamat El Qobba,Line1,47,Mezallat,Line2,2024,7,2,36,380,10.5,10.0
24,Hammamat El Qobba,Line1,58,Heliopolis Square,Line3,2024,7,2,51,681,16.0,13.5
24,Hammamat El Qobba,Line1,59,Haroun,Line3,2024,7,2,28,385,12.5,11.5
24,Hammamat El Qobba,Line1,62,Stadium,Line3,2024,7,2,119,1785,20.5,15.0
24,Hammamat El Qobba,Line1,63,Fair Zone,Line3,2024,7,2,66,792,12.5,12.0
24,Hammamat El Qobba,Line1,65,Abdou Pasha,Line3,2024,7,2,55,825,17.5,15.0
24,Hammamat El Qobba,Line1,69,Safaa Hegazy,Line3,2024,7,2,114,1419,15.5,13.5
24,Hammamat El Qobba,Line1,73,El Bohy,Line3,2024,7,2,107,1557,16.0,13.5
24,Hammamat El Qobba,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,7,2,10,150,19.0,15.0
25,Saray El Qobba,Line1,5,Hadayek Helwan,Line1,2024,7,2,59,885,20.0,15.0
25,Saray El Qobba,Line1,9,Tura El Balad,Line1,2024,7,2,21,252,16.0,12.0
25,Saray El Qobba,Line1,15,Mar Girgis,Line1,2024,7,2,36,432,10.0,12.0
25,Saray El Qobba,Line1,16,El Malek El Saleh,Line1,2024,7,2,61,488,9.0,8.0
25,Saray El Qobba,Line1,22,Manshiet El Sadr,Line1,2024,7,2,168,1344,3.0,8.0
25,Saray El Qobba,Line1,24,Hammamat El Qobba,Line1,2024,7,2,93,744,1.0,8.0
25,Saray El Qobba,Line1,28,El Matareyya,Line1,2024,7,2,72,576,3.0,8.0
25,Saray El Qobba,Line1,35,Omm El Masryeen,Line2,2024,7,2,27,390,18.5,13.5
25,Saray El Qobba,Line1,44,Road El Farag,Line2,2024,7,2,37,444,10.0,12.0
25,Saray El Qobba,Line1,49,Shubra El Kheima,Line2,2024,7,2,22,303,18.0,13.5
25,Saray El Qobba,Line1,50,Adly Mansour,Line3,2024,7,2,50,741,17.0,13.5
25,Saray El Qobba,Line1,56,Nadi El Shams,Line3,2024,7,2,176,2112,11.0,12.0
25,Saray El Qobba,Line1,59,Haroun,Line3,2024,7,2,80,896,10.0,10.0
25,Saray El Qobba,Line1,61,Koleyet El Banat,Line3,2024,7,2,22,330,19.5,15.0
25,Saray El Qobba,Line1,64,Abbassia,Line3,2024,7,2,34,408,15.0,12.0
25,Saray El Qobba,Line1,65,Abdou Pasha,Line3,2024,7,2,33,640,22.0,17.5
25,Saray El Qobba,Line1,75,Ring Road,Line3,2024,7,2,15,284,18.0,16.0
25,Saray El Qobba,Line1,77,Sadat,Transfer_Line1/Line2,2024,7,2,10,144,15.5,13.5
25,Saray El Qobba,Line1,79,Attaba,Transfer_Line2/Line3,2024,7,2,25,372,16.5,13.5
26,Hadayek El Zaitoun,Line1,2,Ain Helwan,Line1,2024,7,2,23,460,24.0,20.0
26,Hadayek El Zaitoun,Line1,10,Sakanat El Maadi,Line1,2024,7,2,29,348,16.0,12.0
26,Hadayek El Zaitoun,Line1,13,Dar El Salam,Line1,2024,7,2,76,912,13.0,12.0
26,Hadayek El Zaitoun,Line1,14,El Zahra,Line1,2024,7,2,58,696,12.0,12.0
26,Hadayek El Zaitoun,Line1,19,Orabi,Line1,2024,7,2,47,376,7.0,8.0
26,Hadayek El Zaitoun,Line1,27,Helmeyet El Zaitoun,Line1,2024,7,2,53,424,1.0,8.0
26,Hadayek El Zaitoun,Line1,29,Ain Shams,Line1,2024,7,2,15,120,3.0,8.0
26,Hadayek El Zaitoun,Line1,31,El Marg,Line1,2024,7,2,75,600,5.0,8.0
26,Hadayek El Zaitoun,Line1,38,Cairo University,Line2,2024,7,2,37,555,21.0,15.0
26,Hadayek El Zaitoun,Line1,40,Dokki,Line2,2024,7,2,44,660,19.5,15.0
26,Hadayek El Zaitoun,Line1,42,Mohamed Naguib,Line2,2024,7,2,81,1041,17.0,13.5
26,Hadayek El Zaitoun,Line1,43,Masarra,Line2,2024,7,2,43,645,20.5,15.0
26,Hadayek El Zaitoun,Line1,53,Qobaa,Line3,2024,7,2,26,464,20.0,16.0
26,Hadayek El Zaitoun,Line1,55,El Nozha,Line3,2024,7,2,41,489,15.0,11.5
26,Hadayek El Zaitoun,Line1,56,Nadi El Shams,Line3,2024,7,2,69,828,13.0,12.0
26,Hadayek El Zaitoun,Line1,58,Heliopolis Square,Line3,2024,7,2,55,845,22.0,17.5
26,Hadayek El Zaitoun,Line1,60,Al Ahram,Line3,2024,7,2,25,291,13.5,11.5
26,Hadayek El Zaitoun,Line1,61,Koleyet El Banat,Line3,2024,7,2,32,368,10.0,10.0
26,Hadayek El Zaitoun,Line1,71,Sudan,Line3,2024,7,2,66,660,16.0,14.0
26,Hadayek El Zaitoun,Line1,77,Sadat,Transfer_Line1/Line2,2024,7,2,39,480,14.5,13.5
27,Helmeyet El Zaitoun,Line1,2,Ain Helwan,Line1,2024,7,2,36,720,25.0,20.0
27,Helmeyet El Zaitoun,Line1,4,Wadi Hof,Line1,2024,7,2,20,300,23.0,15.0
27,Helmeyet El Zaitoun,Line1,8,Kozzika,Line1,2024,7,2,103,1545,19.0,15.0
27,Helmeyet El Zaitoun,Line1,9,Tura El Balad,Line1,2024,7,2,20,300,18.0,15.0
27,Helmeyet El Zaitoun,Line1,11,El Maadi,Line1,2024,7,2,18,216,16.0,12.0
27,Helmeyet El Zaitoun,Line1,22,Manshiet El Sadr,Line1,2024,7,2,17,136,5.0,8.0
27,Helmeyet El Zaitoun,Line1,25,Saray El Qobba,Line1,2024,7,2,159,1272,2.0,8.0
27,Helmeyet El Zaitoun,Line1,26,Hadayek El Zaitoun,Line1,2024,7,2,19,152,1.0,8.0
27,Helmeyet El Zaitoun,Line1,32,New El Marg,Line1,2024,7,2,35,280,5.0,8.0
27,Helmeyet El Zaitoun,Line1,35,Omm El Masryeen,Line2,2024,7,2,28,339,17.5,13.5
27,Helmeyet El Zaitoun,Line1,41,Opera,Line2,2024,7,2,34,453,15.5,13.5
27,Helmeyet El Zaitoun,Line1,43,Masarra,Line2,2024,7,2,70,1050,18.5,15.0
27,Helmeyet El Zaitoun,Line1,45,St. Teresa,Line2,2024,7,2,69,828,14.5,12.0
27,Helmeyet El Zaitoun,Line1,46,Khalafawy,Line2,2024,7,2,39,396,14.0,11.5
27,Helmeyet El Zaitoun,Line1,47,Mezallat,Line2,2024,7,2,34,450,14.5,13.5
27,Helmeyet El Zaitoun,Line1,49,Shubra El Kheima,Line2,2024,7,2,132,1368,10.5,10.0
27,Helmeyet El Zaitoun,Line1,51,El Haykestep,Line3,2024,7,2,33,396,11.0,12.0
27,Helmeyet El Zaitoun,Line1,53,Qobaa,Line3,2024,7,2,138,1656,13.0,12.0
27,Helmeyet El Zaitoun,Line1,58,Heliopolis Square,Line3,2024,7,2,50,750,20.0,15.0
27,Helmeyet El Zaitoun,Line1,59,Haroun,Line3,2024,7,2,29,348,14.0,12.0
27,Helmeyet El Zaitoun,Line1,62,Stadium,Line3,2024,7,2,51,630,17.0,13.5
27,Helmeyet El Zaitoun,Line1,65,Abdou Pasha,Line3,2024,7,2,129,1746,13.5,13.5
27,Helmeyet El Zaitoun,Line1,67,Bab El Shaaria,Line3,2024,7,2,39,585,20.0,15.0
27,Helmeyet El Zaitoun,Line1,80,Nasser,Transfer_Line1/Line3,2024,7,2,56,840,20.5,15.0
28,El Matareyya,Line1,2,Ain Helwan,Line1,2024,7,2,86,1720,26.0,20.0
28,El Matareyya,Line1,9,Tura El Balad,Line1,2024,7,2,24,360,19.0,15.0
28,El Matareyya,Line1,11,El Maadi,Line1,2024,7,2,29,435,17.0,15.0
28,El Matareyya,Line1,12,Hadayek El Maadi,Line1,2024,7,2,74,888,16.0,12.0
28,El Matareyya,Line1,15,Mar Girgis,Line1,2024,7,2,67,804,13.0,12.0
28,El Matareyya,Line1,16,El Malek El Saleh,Line1,2024,7,2,123,1476,12.0,12.0
28,El Matareyya,Line1,19,Orabi,Line1,2024,7,2,80,640,9.0,8.0
28,El Matareyya,Line1,22,Manshiet El Sadr,Line1,2024,7,2,40,320,6.0,8.0
28,El Matareyya,Line1,24,Hammamat El Qobba,Line1,2024,7,2,11,88,4.0,8.0
28,El Matareyya,Line1,26,Hadayek El Zaitoun,Line1,2024,7,2,7,56,2.0,8.0
28,El Matareyya,Line1,31,El Marg,Line1,2024,7,2,24,192,3.0,8.0
28,El Matareyya,Line1,36,Giza,Line2,2024,7,2,41,492,11.0,12.0
28,El Matareyya,Line1,37,Faisal,Line2,2024,7,2,14,275,23.5,17.5
28,El Matareyya,Line1,38,Cairo University,Line2,2024,7,2,30,420,16.5,13.5
28,El Matareyya,Line1,40,Dokki,Line2,2024,7,2,28,324,10.5,10.0
28,El Matareyya,Line1,43,Masarra,Line2,2024,7,2,16,237,16.5,13.5
28,El Matareyya,Line1,60,Al Ahram,Line3,2024,7,2,49,618,18.0,13.5
28,El Matareyya,Line1,62,Stadium,Line3,2024,7,2,48,576,11.5,12.0
28,El Matareyya,Line1,65,Abdou Pasha,Line3,2024,7,2,54,1032,20.0,16.0
28,El Matareyya,Line1,66,El Geish,Line3,2024,7,2,42,832,17.0,16.0
28,El Matareyya,Line1,68,Maspero,Line3,2024,7,2,20,304,19.5,16.0
28,El Matareyya,Line1,80,Nasser,Transfer_Line1/Line3,2024,7,2,52,663,16.5,13.5
30,Ezbet El Nakhl,Line1,2,Ain Helwan,Line1,2024,7,2,46,920,28.0,20.0
30,Ezbet El Nakhl,Line1,4,Wadi Hof,Line1,2024,7,2,41,820,26.0,20.0
30,Ezbet El Nakhl,Line1,7,Tura El Asmant,Line1,2024,7,2,175,2625,23.0,15.0
30,Ezbet El Nakhl,Line1,9,Tura El Balad,Line1,2024,7,2,114,1710,21.0,15.0
30,Ezbet El Nakhl,Line1,12,Hadayek El Maadi,Line1,2024,7,2,54,810,18.0,15.0
30,Ezbet El Nakhl,Line1,13,Dar El Salam,Line1,2024,7,2,170,2550,17.0,15.0
30,Ezbet El Nakhl,Line1,14,El Zahra,Line1,2024,7,2,74,888,16.0,12.0
30,Ezbet El Nakhl,Line1,15,Mar Girgis,Line1,2024,7,2,270,3240,15.0,12.0
30,Ezbet El Nakhl,Line1,17,Sayeda Zeinab,Line1,2024,7,2,78,936,13.0,12.0
30,Ezbet El Nakhl,Line1,22,Manshiet El Sadr,Line1,2024,7,2,9,72,8.0,8.0
30,Ezbet El Nakhl,Line1,26,Hadayek El Zaitoun,Line1,2024,7,2,115,920,4.0,8.0
30,Ezbet El Nakhl,Line1,27,Helmeyet El Zaitoun,Line1,2024,7,2,82,656,3.0,8.0
30,Ezbet El Nakhl,Line1,31,El Marg,Line1,2024,7,2,22,176,1.0,8.0
30,Ezbet El Nakhl,Line1,35,Omm El Masryeen,Line2,2024,7,2,151,2085,18.5,13.5
30,Ezbet El Nakhl,Line1,37,Faisal,Line2,2024,7,2,17,192,11.0,10.0
30,Ezbet El Nakhl,Line1,40,Dokki,Line2,2024,7,2,25,324,16.5,13.5
30,Ezbet El Nakhl,Line1,42,Mohamed Naguib,Line2,2024,7,2,16,240,18.0,15.0
30,Ezbet El Nakhl,Line1,49,Shubra El Kheima,Line2,2024,7,2,3,44,19.5,16.0
30,Ezbet El Nakhl,Line1,52,Omar Ibn El Khattab,Line3,2024,7,2,13,112,10.0,10.0
30,Ezbet El Nakhl,Line1,55,El Nozha,Line3,2024,7,2,23,415,20.5,17.5
